Entity,Code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,NPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25648.0,29312.0,29312.0,36640.0,40304.0,43968.0,47632.0,54960.0,58624.0,65952.0,80608.0,80608.0,87936.0,98928.0,150224.0,179536.0,190528.0,212512.0,252815.98,399376.0,227168.0,197856.0,267472.0,421360.0,424875.0,351714.0,281839.0,336399.0,328981.0,512359.97,541295.0,453186.0,442361.0,492418.0,701424.0,676018.0,697014.0,860680.0,975970.0,893564.0,721436.0,1026311.06,1232929.0,1397333.0,1619432.0,2308915.0,2352779.0,2641111.0,2223327.0,3191083.0,3037431.0,3236078.0,2596383.0,2810383.0,2582410.0,2986772.0,2456469.0,2570341.0,3351788.0,4129352.0,4824304.0,5220429.0,5470253.0,6217840.0,7591334.0,6904657.0,10085127.0,12429835.0,14798718.0,13574890.0,14902414.0,15628272.0,15499952.0
Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868912.0,3869184.0,3649344.0,3330576.0,3136384.0,3118064.0,3762928.0,4169632.0,5946672.0,4649616.0,4722896.0,4217264.0,3707968.0,3524768.0,4796176.0,4404128.0,5671872.0,4085360.0,3403856.0,3847200.0,4217264.0,4041391.8,4239248.0,4371152.0,4942736.0,4979376.0,5331120.0,5140592.0,4741216.0,5419056.0,6210480.0,6309408.0,6686800.0,7210752.0,7972864.0,8027824.5,8130416.0,9009776.0,9017104.0,9420144.0,9618000.0,9786544.0,10860096.0,10610944.0,10284848.0,11908000.0,11321760.0,11460992.0,11618544.0,11625872.0,12494240.0,13102464.0,12933920.0,13278336.0,14634016.0,14311584.0,14300592.0,15297200.0,16165567.0,16594255.0,18056192.0,18576480.0,18920896.0,19917504.0,20833504.0,22079264.0,24922528.0,27549616.0,25823872.0,24534144.0,22398032.0,8654368.0,14527760.0,21980336.0,22170864.0,23233424.0,27271152.0,27197872.0,30594400.0,33591550.0,34328016.0,37966370.0,38006670.0,41266770.0,40779430.0,44956480.0,41416816.0,38569470.0,38627948.0,37265090.0,39892000.0,43999190.0,43306636.0,40701176.0,33437664.0,37125440.0,34594000.0,34927456.0,23335154.0,14651415.0,31102062.0,44603428.0,47263220.0,50498684.0,51286268.0,54968172.0,54714880.0,55264296.0,58392910.0,60986490.0,65078550.0,64407770.0,66690260.0,67118000.0,73437600.0,75818780.0,83281900.0,91144584.0,96776600.0,100403576.0,103557510.0,106682160.0,113445550.0,115802060.0,141803300.0,140666140.0,157495360.0,165259840.0,159985140.0,152525440.0,169130820.0,163605650.0,169793040.0,187007060.0,176631780.0,164109810.0,133487120.0,137357330.0,144072860.0,146980000.0,144014380.0,151480370.0,145602740.0,161664220.0,162665120.0,171110620.0,170918110.0,170863250.0,171648180.0,173201140.0,182296540.0,175285360.0,176237580.0,170854260.0,172016290.0,177146200.0,176466080.0,179896910.0,181780450.0,177859120.0,172991330.0,172746750.0,175710980.0,170336240.0,182358960.0,169123820.0,165481760.0,164874200.0,157467570.0,163802240.0,164691310.0,162202580.0,158133890.0,152509390.0,136684620.0,139906940.0,125358230.0
New Caledonia,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219840.0,282128.0,472656.0,399376.0,520288.0,699824.0,1165152.0,1066224.0,740128.0,589904.0,861040.0,886688.0,564256.0,619216.0,1099200.0,1231104.0,1509568.0,1472928.0,1839328.0,1557200.0,2392592.0,2418240.0,1703760.0,2597568.0,2780709.0,2527922.0,2388422.0,2138972.0,1541285.0,1639872.0,1998603.0,1390324.0,1261786.0,1151198.0,1202153.0,1450955.0,1400822.0,1454488.0,1501239.0,1639517.0,1576355.0,1758618.0,1575469.0,1828244.0,1971181.0,2063132.0,2183915.0,1817470.0,1810016.0,2055504.1,2220454.0,1876642.0,2392238.0,2725557.0,2514913.0,2809699.0,2706642.0,2926788.0,2848035.0,3035808.0,3657625.0,3694428.0,3705562.0,3970129.0,5009068.0,4876909.0,5481737.0,5583765.0,5913008.0,5672867.0,5109173.0,4536780.0,5115215.0
New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355408.0,505631.97,655856.0,736464.0,828064.0,926992.0,1058896.0,1128512.0,1179808.0,1238432.0,1363008.0,1311712.0,1421632.0,1491248.0,1502240.0,1542544.0,1608496.0,1623152.0,1769712.0,1875968.0,2022527.9,2176416.0,2440224.0,2740672.0,3041120.0,3169360.0,3433168.0,3539424.0,3861856.0,4085360.0,4151311.8,4264896.0,4902432.0,4609312.0,4862128.0,4213600.0,5081968.0,4931744.0,5038000.0,4616640.0,4543360.0,4129327.8,3557744.0,3499120.0,3561408.0,3836208.0,3990096.0,4089024.0,4272224.0,4495728.0,4714737.0,4894302.0,4865019.0,4238625.0,3538830.0,3546040.0,3982768.0,4150807.0,4176335.8,4381431.0,4245685.0,4461801.0,4758645.0,5000469.0,5095733.0,5370503.0,5469431.0,5619624.0,5531719.0,5451141.0,5502318.0,5608545.0,8569056.0,8170066.0,9320146.0,8550647.0,9067093.0,9392832.0,9674811.0,10304663.0,10179998.0,10319230.0,11531776.0,11755131.0,11198292.0,12216528.0,13091956.0,13685286.0,14000272.0,13626782.0,13473102.0,14257049.0,14179986.0,15049003.0,16189594.0,18200338.0,18759972.0,18270304.0,19248512.0,20313414.0,18024024.0,16494432.0,17478874.0,16560961.0,18270238.0,17998090.0,19336614.0,21857954.0,22945982.0,24165260.0,25449338.0,25453206.0,25502508.0,26182470.0,28166716.0,27760956.0,27899822.0,28003232.0,29304160.0,31278306.0,29858208.0,31465164.0,32245506.0,34378540.0,34541610.0,36240990.0,35835680.0,37423410.0,37329520.0,36409844.0,37508388.0,34619916.0,34810384.0,34265070.0,35944244.0,35240228.0,35438010.0,35812136.0,34153004.0,35687180.0,35704196.0,36878936.0,34237324.0,34318004.0,32211814.0
Nicaragua,NIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7269.0,3634.0,7269.0,3634.0,7269.0,7269.0,7269.0,190469.0,201431.0,274711.0,285703.0,315015.0,391929.0,377214.0,417518.0,600747.0,479835.0,531161.0,560443.0,659342.0,842512.0,948738.0,780165.0,959641.0,1080494.0,1230688.0,1285618.0,1402807.0,1505429.0,1604357.0,1827563.0,1948297.0,1926551.0,2222175.0,2833110.0,2627462.0,1709257.0,2022342.9,2134854.0,2110702.0,1996688.0,1846034.0,1984836.0,2255542.0,2430984.0,2240026.0,1468317.0,2043946.0,1986324.0,2372617.0,2282398.0,2517961.0,2755058.0,2847245.0,3114466.0,3392724.0,3597173.0,3721323.0,3921750.0,3989804.0,4335245.0,4377836.0,4270109.0,4418076.0,4550682.0,4365500.0,4445091.0,4467845.0,4805903.0,4549767.0,4605408.0,4745122.0,5430953.0,5406146.0,5461305.0,5199214.0,5222552.0,4748407.0,5384107.0,5550354.0
Niger,NER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28373.0,23724.0,26530.0,22041.0,25969.0,25888.0,29976.0,30697.0,25648.0,21984.0,29312.0,54960.0,65952.0,87936.0,95264.0,91600.0,135509.0,131815.0,161127.0,190439.0,216057.0,230371.0,252013.0,326897.0,288341.0,332509.0,330710.0,363259.0,413413.0,475987.0,566275.0,680342.0,742202.0,957925.0,986810.0,990022.0,894383.0,992855.0,983004.0,1033957.94,598802.0,566218.0,524607.0,598499.0,577016.0,558136.0,638780.0,644277.0,696173.0,681558.0,686970.0,646045.0,684661.0,743704.0,791815.0,691187.0,671102.0,709546.0,792146.0,952182.0,1159981.0,1316691.0,1844486.0,2078361.0,2256260.0,2206060.0,2145222.0,2249800.0,1803409.0,2513365.0,2816703.0,3038976.0,3058157.0
Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18320.0,65952.0,223504.0,399376.0,370064.0,487312.0,571584.0,304112.0,472656.0,542272.0,644864.0,875696.0,967296.0,967296.0,930656.0,937984.0,883024.0,677840.0,633872.0,699824.0,696160.0,787760.0,978288.0,974624.0,820736.0,835392.0,989280.0,1242096.0,1363008.0,1656128.0,1381328.0,1637808.0,1560864.0,1637808.0,1483920.0,2257024.0,1685440.0,2180080.0,2436560.0,2572128.0,2696704.0,3011808.0,3184016.0,3722178.0,3564567.0,3403173.0,4109552.0,4174999.2,5343636.0,7266700.0,11750129.0,12893237.0,12824484.0,6625858.0,12099904.0,21519958.0,32251518.0,41387604.0,49532348.0,62235496.0,47351670.0,55189580.0,50504644.0,48222930.0,70185580.0,68035180.0,65810500.0,65393570.0,59705244.0,69405880.0,69635960.0,73192180.0,59024428.0,70421350.0,42119388.0,38857280.0,41929196.0,46265316.0,44814164.0,80462200.0,84343390.0,97889660.0,95781510.0,86492640.0,84992160.0,96846750.0,100192216.0,89918616.0,100087690.0,94836950.0,101474230.0,89950140.0,81940540.0,87273660.0,77229230.0,111426824.0,125429280.0,109065940.0,116344830.0,122980450.0,109217160.0,116932580.0,112759180.0,105599590.0,127337630.0,123822170.0,131113260.0,128759470.0
Niue,NIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,3664.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,7328.0,3664.0,3664.0,3664.0,3664.0,3664.0,7328.0,3664.0,3664.0,7328.0,7328.0,7328.0,10992.0,7328.0,7328.0,7328.0,10992.0,7328.0,7328.0,7647.0,7560.0
North Korea,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13885.0,,,,149260.0,187443.0,222154.0,277693.0,322818.0,461664.0,576212.0,479020.0,,472077.0,558856.0,725472.0,781011.0,798366.0,954568.0,1003165.0,1600204.0,1718223.0,1780704.0,2051454.1,2356916.0,2221541.0,2353445.0,2773455.0,3269831.0,4348516.0,5114713.0,6002934.0,6422578.0,8594587.0,11217663.0,14429603.0,16090748.0,17764324.0,17215064.0,18188508.0,65417.0,72686.0,72686.0,1403312.0,1780704.0,780432.0,995984.0,889758.0,1735518.0,4786826.0,7344864.0,8963401.0,11288823.0,15633019.0,19865750.0,23788438.0,26426608.0,30687394.0,32826546.0,35618188.0,44222124.0,47599916.0,52392036.0,59268980.0,64079370.0,73476320.0,107453010.0,89504900.0,97325340.0,101611500.0,107623760.0,110030860.0,113665180.0,108212930.0,110262984.0,114082190.0,114394940.0,116892100.0,125163144.0,134661630.0,144284700.0,156835300.0,175618660.0,199230450.0,209248820.0,118378920.0,112819060.0,97981620.0,89581560.0,81580344.0,76082150.0,66291536.0,63678664.0,58749300.0,64139916.0,69164936.0,71664470.0,68641600.0,70139220.0,71721960.0,75010216.0,76170210.0,63478052.0,70329490.0,53462004.0,50091130.0,36185884.0,37565140.0,27013626.0,30543564.0,24623532.0,27571904.0,51735804.0,47629852.0,52764220.0,49814344.0,51336290.0,50871636.0
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.0,,,,,7758.0,9051.0,10021.0,17779.0,33941.0,33941.0,37820.0,29415.0,44608.0,52043.0,70468.0,76932.0,72084.0,78225.0,83397.0,90509.0,108287.0,110227.0,118631.0,121864.0,120571.0,130591.01,133824.0,367530.0,,,,,,263445.0,349752.0,372379.0,541113.0,590246.0,605116.0,664270.0,646814.0,730858.0,793884.0,905411.0,852075.0,747363.0,688426.0,635427.0,661521.0,688495.0,685242.0,767555.0,720476.0,759977.0,908966.0,,,465.0,8081.0005,453292.0,880763.0,1206435.0,1369107.0,1567528.0,1508394.0,1427641.0,1426353.0,1418567.0,1697965.0,1945221.0,2234535.0,2413471.0,2378128.0,2728165.0,2981806.0,3132817.0,3210306.0,3569562.0,4052637.0,4172279.8,4129439.0,4173035.2,4455942.0,4618478.0,6067497.0,6528464.0,6070654.0,7285454.0,7305564.0,7616156.0,7849950.0,7610586.0,8520547.0,9283465.0,9108163.0,9904407.0,9069873.0,9799298.0,10359361.0,10586532.0,11072174.0,10801121.0,11166347.0,11138676.0,11106583.0,7794488.0,8394224.0,7599232.0,7903248.0,7925232.0,9416555.0,8445520.0,9647312.0,8782695.0,8467603.0,8287967.5,7833742.0,8529792.0,8225808.0,8595744.0,8650704.0,9013440.0,8936496.0,8236520.0,8185511.5,8837568.0,8485824.0,7489216.0,7203424.0,6756554.0,6653824.0,7152128.0,6671957.0,7646768.0,6954272.0,7688865.0,7588422.0
Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,7328.0,3664.0,,,,14656.0,18320.0,25648.0,51296.0,40304.0,43968.0,58624.0,73280.0,62288.0,65952.0,98928.0,98928.0,102592.0,131904.0,106256.0,139232.0,150224.0,150224.0,164880.0,234496.0,256480.02,304112.0,304112.0,267472.0,326096.0,333424.0,428688.0,370064.0,362736.0,479984.0,472656.0,520288.0,619216.0,633872.0,553264.0,630208.0,611888.0,655856.0,659520.0,817072.0,1025920.06,905008.0,1220112.0,1088208.0,1143168.0,1249424.0,1293392.0,1414304.0,1524224.0,1560864.0,1784368.0,1744064.0,1681776.0,1945584.0,2220384.0,2077488.0,2414576.0,2465872.0,2462208.0,2905552.0,3059440.0,3125392.0,3385536.0,3385536.0,4048720.0,4154976.0,3894832.0,4242912.0,4239248.0,4158640.0,4147647.8,4224592.0,4781520.0,5715840.0,5763472.0,5939344.0,6078576.0,6877328.0,6917632.0,7709056.0,8449184.0,7895920.0,3495456.0,4451760.0,5290816.0,5301808.0,3374544.0,6481616.0,6793056.0,7727376.0,7595472.0,6360704.0,8667718.0,8453624.0,9520614.0,8726636.0,8086297.0,8643426.0,9179236.0,9485086.0,9781810.0,10441182.0,11760133.0,10477702.0,12514649.0,6509561.0,4813218.0,4626115.0,5443456.0,4879141.0,4011515.2,7073431.0,10627362.0,10982533.0,10407017.0,8432180.0,9475946.0,9684764.0,9783482.0,9882352.0,11413785.0,11952007.0,11357963.0,11185696.0,11808160.0,13086807.0,13335483.0,14060391.0,14965280.0,16170321.0,16389921.0,19540070.0,19304238.0,21113690.0,22193766.0,27978744.0,27166050.0,29395056.0,30491832.0,27690220.0,30602088.0,33332158.0,33309498.0,32624622.0,34625172.0,31777006.0,31804670.0,30912102.0,31947258.0,33810250.0,32285598.0,34785340.0,33207004.0,35591656.0,34147852.0,35003000.0,33458000.0,34394000.0,35938000.0,37853000.0,38458000.0,41524000.0,41625000.0,41818000.0,42591000.0,42110000.0,43498000.0,42553000.0,43900000.0,44236000.0,43263000.0,43842000.0,45588000.0,44675000.0,43081000.0,45621000.0,44747000.0,44228000.0,44516000.0,44958000.0,45494000.0,44678000.0,44165000.0,44405000.0,42793000.0,41231000.0,41028000.0,40808000.0
Oman,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,25648.0,29312.0,135568.0,161216.0,234496.0,234496.0,2092144.0,2088480.0,2110464.0,2333968.0,7251056.0,8320944.0,8500480.0,7789664.0,7716384.0,6041936.0,6012624.0,5730496.0,7525856.0,8053471.5,8618546.0,9824880.0,9401796.0,10516576.0,9985697.0,11222441.0,11594826.0,11892658.0,13224754.0,17384390.0,18734758.0,18108174.0,18053502.0,18445326.0,21985242.0,23890246.0,22404480.0,26841720.0,34355936.0,29023122.0,31596678.0,40166880.0,45068388.0,47181390.0,44252450.0,51149068.0,56983532.0,62713524.0,65251404.0,65896628.0,67376190.0,65739244.0,69230730.0,66135436.0,59221740.0,65428856.0,70868430.0,71986390.0
Pakistan,PAK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633646.0,655283.0,722012.0,1024536.0,5354962.0,6612636.0,6983431.0,7106796.0,7217736.0,7437157.0,8812264.0,9104665.0,10223614.0,9921033.0,11926437.0,12349572.0,13569882.0,15600216.0,16038961.0,16829590.0,17125746.0,18175904.0,20841790.0,20213412.0,20504408.0,19440704.0,18903050.0,20008478.0,21387398.0,23187848.0,22788524.0,24319874.0,26050556.0,28134454.0,31931550.0,34232830.0,37189620.0,40022190.0,42557330.0,46813544.0,49058620.0,52988504.0,57607376.0,60316616.0,67827370.0,67477100.0,72014920.0,77175720.0,84018296.0,83614360.0,93538960.0,93788160.0,96740740.0,99389330.0,103939510.0,105400680.0,112903880.0,117490990.0,129623540.0,134692300.0,143550720.0,155402220.0,153921700.0,155418860.0,153908660.0,154650900.0,154885580.0,151524600.0,156529340.0,166432900.0,195791500.0,216158430.0,205060930.0,206061230.0,200602800.0,223450130.0,200199900.0
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10992.0,10992.0,14656.0,14656.0,14656.0,14656.0,51296.0,51296.0,54960.0,58624.0,65952.0,65952.0,73280.0,76944.0,131904.0,135568.0,164880.0,172208.0,175872.0,194192.0,194192.0,113584.0,183200.0,109920.0,124576.0,157552.0,157552.0,157552.0,157552.0,157552.0,161216.0,161216.0,161216.0,183200.0,227168.0,234496.0,234496.0,197856.0,197856.0,197856.0,197856.0,197856.0,197856.0,197856.0,197856.0,208848.0,216176.0,212512.0,212512.0,216176.0,219840.0,227168.0,252815.98,205184.0,197856.0,208848.0,216176.0,223504.0,227168.0,219840.0,205184.0,212512.0,216176.0,212512.0,219840.0,212512.0,221749.0,219249.0
Palestine,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861040.0,883024.0,916000.0,934320.0,967296.0,945312.0,1036911.94,864704.0,1461936.0,1366672.0,1659792.0,1348352.0,1154160.0,1278736.0,2194736.0,2740672.0,2264352.0,2322976.0,2051840.1,2088480.0,2033520.0,2246032.0,2201692.0,2437297.0,2836635.0,3005733.0,3233556.0,3268288.0,2959135.0,3265402.0,3326912.0,3427691.0,3496896.0
Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21806.0,25440.0,523744.0,560295.0,725086.0,721481.0,637239.0,714183.0,637239.0,765449.0,930402.0,996222.0,996162.0,1102418.0,1190295.0,1182907.0,1241591.0,1527205.0,1655532.0,1695689.0,2018209.0,2051127.0,2201083.0,2600311.0,2798197.0,3237223.0,3017531.0,3659207.0,3606744.0,3455443.0,2834604.0,3180816.0,3107614.0,3322709.0,3278525.0,3479672.0,2867351.0,2726860.0,2734755.0,3179553.0,2914665.0,2510273.0,2631999.0,3104491.0,4112287.0,3784946.0,4177258.0,3652970.0,4446773.0,4630072.0,5900714.0,5622234.0,5728391.0,6953090.0,5821097.0,6090004.0,5710970.0,6971338.0,7524040.0,7349627.0,7334595.0,8460693.0,9072099.0,9952930.0,9768100.0,10513283.0,10855411.0,10788440.0,10438870.0,11223156.0,10755982.0,13380774.0,10324345.0,11707582.0,11899901.0
Papua New Guinea,PNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54960.0,62288.0,84272.0,95264.0,95264.0,128240.01,128240.01,146560.0,146560.0,161216.0,179536.0,201520.0,197856.0,256480.02,267472.0,304112.0,340752.0,436016.0,501968.03,556928.0,692496.0,824400.0,1267744.0,1344688.0,1586512.0,1531552.0,1571856.0,1579184.0,1674448.0,1795360.0,1828336.0,1930928.0,1945584.0,2007872.1,2044512.0,2125120.0,2062832.1,2333968.0,2198400.0,2033520.0,2154432.0,2169088.0,2191072.0,2191072.0,2185931.0,2059168.1,2190058.0,2614798.0,3532541.0,2552155.0,2937897.0,3335971.0,3662442.0,4057107.0,4694420.0,4980165.0,5050944.0,6581091.0,5544582.0,5264624.0,4714717.0,5298421.0,5068605.0,5429638.0,6659834.0,6638563.0,7035198.0,6660155.0,7606856.0,7817134.0,7723852.0,7946207.0,7823140.0
